X_MM;Fi;Brightness
529;150,000;0,061
530;150,000;0,060
531;150,000;0,060
532;150,000;0,059
533;150,000;0,063
534;150,000;0,058
528;151,000;0,059
529;151,000;0,062
530;151,000;0,059
531;151,000;0,060
532;151,000;0,059
533;151,000;0,063
534;151,000;0,058
528;152,000;0,060
529;152,000;0,062
530;152,000;0,059
531;152,000;0,059
532;152,000;0,059
533;152,000;0,063
534;152,000;0,058
528;153,000;0,060
529;153,000;0,062
530;153,000;0,059
531;153,000;0,059
532;153,000;0,059
533;153,000;0,064
534;153,000;0,058
528;154,000;0,060
529;154,000;0,062
530;154,000;0,059
531;154,000;0,059
532;154,000;0,060
533;154,000;0,065
534;154,000;0,059
528;155,000;0,060
529;155,000;0,062
530;155,000;0,059
531;155,000;0,060
532;155,000;0,061
533;155,000;0,065
534;155,000;0,060
528;156,000;0,060
529;156,000;0,062
530;156,000;0,059
531;156,000;0,060
532;156,000;0,062
533;156,000;0,067
534;156,000;0,061
528;157,000;0,061
529;157,000;0,063
530;157,000;0,059
531;157,000;0,061
532;157,000;0,064
533;157,000;0,068
534;157,000;0,062
528;158,000;0,061
529;158,000;0,063
530;158,000;0,060
531;158,000;0,063
532;158,000;0,065
533;158,000;0,071
534;158,000;0,064
528;159,000;0,062
529;159,000;0,064
530;159,000;0,061
531;159,000;0,064
532;159,000;0,067
533;159,000;0,073
534;159,000;0,065
528;160,000;0,063
529;160,000;0,066
530;160,000;0,062
531;160,000;0,066
532;160,000;0,069
533;160,000;0,075
534;160,000;0,067
528;161,000;0,065
529;161,000;0,068
530;161,000;0,063
531;161,000;0,068
532;161,000;0,071
533;161,000;0,078
534;161,000;0,070
528;162,000;0,067
529;162,000;0,071
530;162,000;0,066
531;162,000;0,072
532;162,000;0,075
533;162,000;0,082
534;162,000;0,074
528;163,000;0,071
529;163,000;0,075
530;163,000;0,069
531;163,000;0,076
532;163,000;0,082
533;163,000;0,088
534;163,000;0,080
528;164,000;0,075
529;164,000;0,079
530;164,000;0,073
531;164,000;0,083
532;164,000;0,089
533;164,000;0,097
534;164,000;0,086
528;165,000;0,078
529;165,000;0,083
530;165,000;0,078
531;165,000;0,091
532;165,000;0,097
533;165,000;0,105
534;165,000;0,094
528;166,000;0,081
529;166,000;0,086
530;166,000;0,081
531;166,000;0,098
532;166,000;0,103
533;166,000;0,113
534;166,000;0,100
528;167,000;0,085
529;167,000;0,089
530;167,000;0,085
531;167,000;0,103
532;167,000;0,108
533;167,000;0,118
534;167,000;0,105
528;168,000;0,087
529;168,000;0,092
530;168,000;0,087
531;168,000;0,106
532;168,000;0,113
533;168,000;0,123
534;168,000;0,109
528;169,000;0,091
529;169,000;0,096
530;169,000;0,089
531;169,000;0,110
532;169,000;0,118
533;169,000;0,128
534;169,000;0,113
528;170,000;0,094
529;170,000;0,099
530;170,000;0,092
531;170,000;0,116
532;170,000;0,124
533;170,000;0,132
534;170,000;0,117
528;171,000;0,098
529;171,000;0,103
530;171,000;0,097
531;171,000;0,122
532;171,000;0,132
533;171,000;0,138
534;171,000;0,124
528;172,000;0,100
529;172,000;0,105
530;172,000;0,099
531;172,000;0,126
532;172,000;0,136
533;172,000;0,140
534;172,000;0,126
528;173,000;0,100
529;173,000;0,106
530;173,000;0,100
531;173,000;0,128
532;173,000;0,140
533;173,000;0,140
534;173,000;0,129
528;174,000;0,100
529;174,000;0,106
530;174,000;0,101
531;174,000;0,128
532;174,000;0,142
533;174,000;0,140
534;174,000;0,133
528;175,000;0,099
529;175,000;0,105
530;175,000;0,100
531;175,000;0,126
532;175,000;0,145
533;175,000;0,139
534;175,000;0,133
528;176,000;0,097
529;176,000;0,103
530;176,000;0,099
531;176,000;0,125
532;176,000;0,146
533;176,000;0,139
534;176,000;0,135
528;177,000;0,094
529;177,000;0,101
530;177,000;0,099
531;177,000;0,125
532;177,000;0,148
533;177,000;0,140
534;177,000;0,138
528;178,000;0,092
529;178,000;0,101
530;178,000;0,099
531;178,000;0,125
532;178,000;0,150
533;178,000;0,142
534;178,000;0,141
528;179,000;0,091
529;179,000;0,102
530;179,000;0,102
531;179,000;0,126
532;179,000;0,153
533;179,000;0,144
534;179,000;0,145
528;180,000;0,090
529;180,000;0,102
530;180,000;0,102
531;180,000;0,125
532;180,000;0,153
533;180,000;0,144
534;180,000;0,144
528;181,000;0,091
529;181,000;0,103
530;181,000;0,103
531;181,000;0,123
532;181,000;0,152
533;181,000;0,145
534;181,000;0,145
528;182,000;0,092
529;182,000;0,102
530;182,000;0,104
531;182,000;0,122
532;182,000;0,152
533;182,000;0,146
534;182,000;0,144
528;183,000;0,095
529;183,000;0,104
530;183,000;0,106
531;183,000;0,124
532;183,000;0,154
533;183,000;0,150
534;183,000;0,147
528;184,000;0,096
529;184,000;0,108
530;184,000;0,110
531;184,000;0,128
532;184,000;0,157
533;184,000;0,154
534;184,000;0,147
528;185,000;0,097
529;185,000;0,110
530;185,000;0,113
531;185,000;0,132
532;185,000;0,163
533;185,000;0,156
534;185,000;0,150
528;186,000;0,096
529;186,000;0,111
530;186,000;0,116
531;186,000;0,136
532;186,000;0,167
533;186,000;0,156
534;186,000;0,153
528;187,000;0,093
529;187,000;0,111
530;187,000;0,116
531;187,000;0,135
532;187,000;0,170
533;187,000;0,154
534;187,000;0,153
528;188,000;0,091
529;188,000;0,109
530;188,000;0,114
531;188,000;0,132
532;188,000;0,170
533;188,000;0,150
534;188,000;0,152
528;189,000;0,088
529;189,000;0,106
530;189,000;0,112
531;189,000;0,129
532;189,000;0,168
533;189,000;0,144
534;189,000;0,150
528;190,000;0,086
529;190,000;0,102
530;190,000;0,108
531;190,000;0,122
532;190,000;0,162
533;190,000;0,137
534;190,000;0,144
528;191,000;0,085
529;191,000;0,101
530;191,000;0,107
531;191,000;0,119
532;191,000;0,157
533;191,000;0,133
534;191,000;0,143
528;192,000;0,084
529;192,000;0,097
530;192,000;0,107
531;192,000;0,117
532;192,000;0,153
533;192,000;0,128
534;192,000;0,137
528;193,000;0,083
529;193,000;0,095
530;193,000;0,105
531;193,000;0,116
532;193,000;0,150
533;193,000;0,127
534;193,000;0,134
528;194,000;0,082
529;194,000;0,092
530;194,000;0,104
531;194,000;0,116
532;194,000;0,150
533;194,000;0,124
534;194,000;0,129
528;195,000;0,081
529;195,000;0,091
530;195,000;0,103
531;195,000;0,115
532;195,000;0,151
533;195,000;0,121
534;195,000;0,128
528;196,000;0,082
529;196,000;0,090
530;196,000;0,100
531;196,000;0,114
532;196,000;0,151
533;196,000;0,121
534;196,000;0,126
528;197,000;0,083
529;197,000;0,090
530;197,000;0,097
531;197,000;0,112
532;197,000;0,150
533;197,000;0,121
534;197,000;0,125
528;198,000;0,084
529;198,000;0,091
530;198,000;0,094
531;198,000;0,112
532;198,000;0,150
533;198,000;0,120
534;198,000;0,126
528;199,000;0,085
529;199,000;0,091
530;199,000;0,093
531;199,000;0,113
532;199,000;0,150
533;199,000;0,119
534;199,000;0,125
528;200,000;0,086
529;200,000;0,093
530;200,000;0,093
531;200,000;0,114
532;200,000;0,148
533;200,000;0,120
534;200,000;0,125
528;201,000;0,086
529;201,000;0,095
530;201,000;0,094
531;201,000;0,114
532;201,000;0,152
533;201,000;0,121
534;201,000;0,124
528;202,000;0,086
529;202,000;0,098
530;202,000;0,096
531;202,000;0,115
532;202,000;0,154
533;202,000;0,121
534;202,000;0,126
528;203,000;0,086
529;203,000;0,100
530;203,000;0,099
531;203,000;0,116
532;203,000;0,155
533;203,000;0,125
534;203,000;0,128
528;204,000;0,087
529;204,000;0,105
530;204,000;0,103
531;204,000;0,116
532;204,000;0,157
533;204,000;0,127
534;204,000;0,130
528;205,000;0,088
529;205,000;0,111
530;205,000;0,107
531;205,000;0,116
532;205,000;0,158
533;205,000;0,129
534;205,000;0,134
528;206,000;0,088
529;206,000;0,116
530;206,000;0,110
531;206,000;0,117
532;206,000;0,159
533;206,000;0,131
534;206,000;0,138
528;207,000;0,089
529;207,000;0,121
530;207,000;0,113
531;207,000;0,118
532;207,000;0,161
533;207,000;0,131
534;207,000;0,141
528;208,000;0,090
529;208,000;0,125
530;208,000;0,115
531;208,000;0,118
532;208,000;0,163
533;208,000;0,133
534;208,000;0,143
528;209,000;0,087
529;209,000;0,129
530;209,000;0,115
531;209,000;0,119
532;209,000;0,163
533;209,000;0,131
534;209,000;0,146
528;210,000;0,087
529;210,000;0,134
530;210,000;0,115
531;210,000;0,116
532;210,000;0,163
533;210,000;0,129
534;210,000;0,144
528;211,000;0,089
529;211,000;0,136
530;211,000;0,116
531;211,000;0,114
532;211,000;0,159
533;211,000;0,127
534;211,000;0,142
528;212,000;0,089
529;212,000;0,138
530;212,000;0,116
531;212,000;0,111
532;212,000;0,159
533;212,000;0,125
534;212,000;0,141
528;213,000;0,092
529;213,000;0,140
530;213,000;0,117
531;213,000;0,109
532;213,000;0,157
533;213,000;0,124
534;213,000;0,138
528;214,000;0,097
529;214,000;0,143
530;214,000;0,120
531;214,000;0,107
532;214,000;0,157
533;214,000;0,125
534;214,000;0,137
528;215,000;0,098
529;215,000;0,141
530;215,000;0,119
531;215,000;0,104
532;215,000;0,151
533;215,000;0,122
534;215,000;0,131
528;216,000;0,101
529;216,000;0,138
530;216,000;0,116
531;216,000;0,103
532;216,000;0,147
533;216,000;0,120
534;216,000;0,125
528;217,000;0,105
529;217,000;0,137
530;217,000;0,116
531;217,000;0,102
532;217,000;0,145
533;217,000;0,119
534;217,000;0,122
528;218,000;0,109
529;218,000;0,139
530;218,000;0,119
531;218,000;0,103
532;218,000;0,146
533;218,000;0,119
534;218,000;0,121
528;219,000;0,112
529;219,000;0,139
530;219,000;0,120
531;219,000;0,102
532;219,000;0,147
533;219,000;0,117
534;219,000;0,122
528;220,000;0,114
529;220,000;0,143
530;220,000;0,121
531;220,000;0,102
532;220,000;0,146
533;220,000;0,116
534;220,000;0,121
528;221,000;0,116
529;221,000;0,142
530;221,000;0,123
531;221,000;0,100
532;221,000;0,145
533;221,000;0,115
534;221,000;0,122
528;222,000;0,118
529;222,000;0,144
530;222,000;0,124
531;222,000;0,099
532;222,000;0,146
533;222,000;0,115
534;222,000;0,118
528;223,000;0,119
529;223,000;0,143
530;223,000;0,122
531;223,000;0,097
532;223,000;0,144
533;223,000;0,114
534;223,000;0,114
528;224,000;0,120
529;224,000;0,142
530;224,000;0,122
531;224,000;0,094
532;224,000;0,142
533;224,000;0,113
534;224,000;0,113
528;225,000;0,122
529;225,000;0,137
530;225,000;0,118
531;225,000;0,093
532;225,000;0,140
533;225,000;0,112
534;225,000;0,109
528;226,000;0,121
529;226,000;0,134
530;226,000;0,112
531;226,000;0,091
532;226,000;0,138
533;226,000;0,111
534;226,000;0,108
528;227,000;0,119
529;227,000;0,130
530;227,000;0,109
531;227,000;0,090
532;227,000;0,136
533;227,000;0,110
534;227,000;0,106
528;228,000;0,119
529;228,000;0,124
530;228,000;0,105
531;228,000;0,090
532;228,000;0,134
533;228,000;0,112
534;228,000;0,104
528;229,000;0,118
529;229,000;0,121
530;229,000;0,103
531;229,000;0,092
532;229,000;0,134
533;229,000;0,114
534;229,000;0,104
528;230,000;0,117
529;230,000;0,119
530;230,000;0,104
531;230,000;0,094
532;230,000;0,132
533;230,000;0,119
534;230,000;0,106
528;231,000;0,114
529;231,000;0,116
530;231,000;0,102
531;231,000;0,096
532;231,000;0,134
533;231,000;0,123
534;231,000;0,107
528;232,000;0,111
529;232,000;0,111
530;232,000;0,100
531;232,000;0,099
532;232,000;0,135
533;232,000;0,127
534;232,000;0,107
528;233,000;0,107
529;233,000;0,108
530;233,000;0,100
531;233,000;0,101
532;233,000;0,135
533;233,000;0,130
534;233,000;0,111
528;234,000;0,104
529;234,000;0,105
530;234,000;0,099
531;234,000;0,102
532;234,000;0,134
533;234,000;0,131
534;234,000;0,113
528;235,000;0,099
529;235,000;0,101
530;235,000;0,096
531;235,000;0,103
532;235,000;0,133
533;235,000;0,133
534;235,000;0,109
528;236,000;0,094
529;236,000;0,098
530;236,000;0,093
531;236,000;0,102
532;236,000;0,131
533;236,000;0,130
534;236,000;0,108
528;237,000;0,092
529;237,000;0,097
530;237,000;0,092
531;237,000;0,102
532;237,000;0,131
533;237,000;0,129
534;237,000;0,109
528;238,000;0,089
529;238,000;0,095
530;238,000;0,090
531;238,000;0,102
532;238,000;0,133
533;238,000;0,129
534;238,000;0,110
528;239,000;0,086
529;239,000;0,092
530;239,000;0,087
531;239,000;0,101
532;239,000;0,133
533;239,000;0,127
534;239,000;0,109
528;240,000;0,086
529;240,000;0,093
530;240,000;0,089
531;240,000;0,104
532;240,000;0,136
533;240,000;0,129
534;240,000;0,114
528;241,000;0,087
529;241,000;0,094
530;241,000;0,089
531;241,000;0,107
532;241,000;0,143
533;241,000;0,133
534;241,000;0,119
528;242,000;0,087
529;242,000;0,096
530;242,000;0,090
531;242,000;0,113
532;242,000;0,150
533;242,000;0,137
534;242,000;0,126
528;243,000;0,090
529;243,000;0,100
530;243,000;0,093
531;243,000;0,121
532;243,000;0,159
533;243,000;0,143
534;243,000;0,134
528;244,000;0,103
529;244,000;0,105
530;244,000;0,097
531;244,000;0,126
532;244,000;0,172
533;244,000;0,144
534;244,000;0,153
528;245,000;0,106
529;245,000;0,111
530;245,000;0,102
531;245,000;0,134
532;245,000;0,177
533;245,000;0,153
534;245,000;0,159
528;246,000;0,108
529;246,000;0,115
530;246,000;0,104
531;246,000;0,137
532;246,000;0,177
533;246,000;0,158
534;246,000;0,161
528;247,000;0,110
529;247,000;0,117
530;247,000;0,106
531;247,000;0,138
532;247,000;0,177
533;247,000;0,161
534;247,000;0,160
528;248,000;0,109
529;248,000;0,117
530;248,000;0,104
531;248,000;0,134
532;248,000;0,173
533;248,000;0,159
534;248,000;0,158
528;249,000;0,107
529;249,000;0,114
530;249,000;0,101
531;249,000;0,129
532;249,000;0,167
533;249,000;0,154
534;249,000;0,153
528;250,000;0,105
529;250,000;0,112
530;250,000;0,099
531;250,000;0,125
532;250,000;0,162
533;250,000;0,150
534;250,000;0,145
528;251,000;0,103
529;251,000;0,110
530;251,000;0,096
531;251,000;0,121
532;251,000;0,157
533;251,000;0,143
534;251,000;0,139
528;252,000;0,102
529;252,000;0,108
530;252,000;0,094
531;252,000;0,119
532;252,000;0,152
533;252,000;0,141
534;252,000;0,133
528;253,000;0,099
529;253,000;0,106
530;253,000;0,091
531;253,000;0,117
532;253,000;0,147
533;253,000;0,135
534;253,000;0,129
528;254,000;0,099
529;254,000;0,104
530;254,000;0,091
531;254,000;0,115
532;254,000;0,142
533;254,000;0,133
534;254,000;0,127
528;255,000;0,097
529;255,000;0,103
530;255,000;0,091
531;255,000;0,113
532;255,000;0,138
533;255,000;0,129
534;255,000;0,125
528;256,000;0,096
529;256,000;0,101
530;256,000;0,091
531;256,000;0,112
532;256,000;0,136
533;256,000;0,127
534;256,000;0,123
528;257,000;0,094
529;257,000;0,101
530;257,000;0,090
531;257,000;0,110
532;257,000;0,133
533;257,000;0,126
534;257,000;0,121
528;258,000;0,094
529;258,000;0,100
530;258,000;0,091
531;258,000;0,111
532;258,000;0,132
533;258,000;0,126
534;258,000;0,120
528;259,000;0,094
529;259,000;0,100
530;259,000;0,091
531;259,000;0,110
532;259,000;0,132
533;259,000;0,126
534;259,000;0,120
528;260,000;0,093
529;260,000;0,101
530;260,000;0,091
531;260,000;0,111
532;260,000;0,133
533;260,000;0,127
534;260,000;0,120
528;261,000;0,094
529;261,000;0,100
530;261,000;0,091
531;261,000;0,110
532;261,000;0,132
533;261,000;0,127
534;261,000;0,121
528;262,000;0,095
529;262,000;0,102
530;262,000;0,093
531;262,000;0,112
532;262,000;0,133
533;262,000;0,129
534;262,000;0,123
528;263,000;0,094
529;263,000;0,101
530;263,000;0,092
531;263,000;0,110
532;263,000;0,135
533;263,000;0,128
534;263,000;0,120
528;264,000;0,098
529;264,000;0,103
530;264,000;0,096
531;264,000;0,114
532;264,000;0,136
533;264,000;0,134
534;264,000;0,125
528;265,000;0,100
529;265,000;0,106
530;265,000;0,098
531;265,000;0,115
532;265,000;0,139
533;265,000;0,137
534;265,000;0,128
528;266,000;0,101
529;266,000;0,108
530;266,000;0,101
531;266,000;0,118
532;266,000;0,143
533;266,000;0,140
534;266,000;0,133
528;267,000;0,103
529;267,000;0,111
530;267,000;0,103
531;267,000;0,120
532;267,000;0,147
533;267,000;0,143
534;267,000;0,137
528;268,000;0,105
529;268,000;0,113
